proj_name,proj_time,1,2,3,4,5,6,7,8,9,10,11,12,split
项目名称01240,2019-08-20-2019-08-20,4204339.7,4207682.47,4215585.19,4220951.23,4227912.54,4230508.43,4235187.57,4238025.44,4243243.13,4246166.34,4249484.04,4251546.67,0
项目名称01241,2021-04-15-2021-04-15,37669.42,37674.42,38025.42,38027.42,38027.42,38044.27,38056.27,38112.47,38160.47,-99,-99,-99,0
项目名称01242,2019-03-26-2021-12-31,1665558.32,1673993.72,1677369.92,1677394.82,1677424.93,1680657.93,1681071.08,1682295.14,1682425.04,1682448.54,1682531.51,1682568.32,0
项目名称01243,2021-04-28-2021-12-18,54437.3,54608.9,54698.62,54867.72,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01244,2019-04-08-2021-12-22,1712.98,1748.79,1780.79,1810.99,1831.29,1864.4,1925.55,2086.33,2157.08,2208.41,2271.89,2318.76,0
项目名称01245,2019-08-20-2019-08-20,5245984.63,5246005.63,5246042.63,5246053.63,5246189.63,5246201.63,5246240.63,5246253.33,5246262.33,5246273.33,5246282.33,5246288.33,0
项目名称01246,2021-05-11-2022-01-15,40797.19,41060.29,41104.3,41171.3,41195.89,41367.89,41875.62,41954.3,-99,-99,-99,-99,0
项目名称01247,2019-08-20-2021-12-31,187383.06,190033.62,195190.9,199047.76,201130.81,206017.07,206054.38,206054.88,206054.88,206054.88,206055.03,206055.53,0
项目名称01248,2021-05-18-2021-12-30,98097.23,122857.43,123013.52,123028.84,123353.04,123395.25,123404.92,123474.54,123531.07,123551.9,-99,-99,0
项目名称01249,2019-04-15-2019-04-15,369907.92,382080.99,396244.29,410045.79,419441.85,434027.75,446102.11,460138.5,474799.45,489418.34,504382.22,519591.72,0
项目名称01250,2021-05-21-0,2445.95,2445.95,2527.95,2527.95,2527.95,2564.55,2564.56,2576.59,2576.59,2589.59,2590.79,2640.79,0
项目名称01251,2019-04-15-2021-12-31,503949.05,503949.05,504672.32,504704.82,504828.82,504828.82,504894.83,504903.83,504916.39,505814.54,505896.82,505929.82,0
项目名称01252,2021-06-01-2022-02-17,192207.45,194462.34,197454.36,201060.48,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01253,2019-04-25-2019-04-25,767070,767157,767195,767350.01,767360.01,767389.02,767519.02,767626.56,767696.56,767786.56,768063.56,768263.56,0
项目名称01254,2019-04-26-2019-04-26,198520,199120,199120,199720,199720,206720,206720,206720,208720,208720,214720,214720,0
项目名称01255,2019-08-12-2021-12-30,333953.55,334037.11,334234.36,334395.78,334469.54,334661.4,-99,-99,-99,-99,-99,-99,0
项目名称01256,2019-08-20-2019-08-20,138786.27,138791.27,138791.27,138791.27,138791.27,138791.27,138792.27,138793.27,138793.27,138793.27,138793.27,138793.27,0
项目名称01257,2019-08-20-2019-08-20,15935.9,15941.92,15942.94,15982.94,15983.95,15993.98,15993.98,15994.98,15995,15995,15995,15995,0
项目名称01258,2019-08-12-2022-12-31,227351.22,228407.96,229182.22,230208.4,231465.93,232298.22,233170.98,234884.23,236164.11,236903.97,237663.2,238527.66,0
项目名称01259,2019-08-13-2021-12-31,873784.96,875139.39,875544.34,875636.39,875665.53,925817,926025.08,926036.63,926093.82,926138.72,926391.58,926458.29,0
项目名称01260,2019-08-20-2019-08-20,138944.65,139184.11,139694.78,140494.98,141209.39,141783.69,-99,-99,-99,-99,-99,-99,0
项目名称01261,2019-08-20-0,1208.49,1213.49,1213.49,1213.49,1213.49,1213.49,1213.62,1214.62,1214.62,1214.62,1214.62,1214.62,0
项目名称01262,2019-08-20-0,455353.53,455354.53,455357.53,455358.53,455358.53,455358.53,455358.53,455358.53,455358.53,455358.53,455358.53,455358.53,0
项目名称01263,2019-08-20-0,422.01,422.01,422.01,422.01,422.01,422.01,422.01,422.01,422.01,422.01,422.01,422.01,0
项目名称01264,2021-06-02-0,2881.67,2881.67,2881.67,2881.67,2884.67,-99,-99,-99,-99,-99,-99,-99,0
项目名称01265,2021-06-04-2021-06-04,3836.04,4213.92,4392.94,4889.98,5167.97,5320.32,5433.32,5634.36,5654.36,5657.36,5807.86,5895.16,0
项目名称01266,2019-04-28-2021-12-30,2279494.95,2296404,2314213.3,2331769.56,2344967.15,2358165.32,-99,2554124.56,2576333.13,2589800.69,2611537.96,2626347.54,0
项目名称01267,2021-06-22-2021-06-22,7607.2,7607.2,7985.2,7995.2,7995.2,8452.2,8472.2,11720.26,11726.26,12273.27,12273.27,12290.95,0
项目名称01268,2019-04-28-2019-04-28,1051500,1053000,1056000,1060500,1062000,1065000,1074000,1075500,1078500,1090500,1123500,1140000,0
项目名称01269,2021-06-25-2022-02-19,1009494.22,1032397.88,1051581.17,1093464.23,1175278.21,1193630.43,1229557.46,1249932.68,1280954.64,1294665.87,1371289.65,1416053.25,0
项目名称01270,2019-04-29-0,51201.76,51701.76,51701.76,51706.76,51707.76,51707.76,51707.76,51709.76,51711.76,51711.76,51711.8,51716.8,0
项目名称01271,2021-07-01-2022-02-13,2472813.86,2625017.36,2820950.05,2888428.99,2976382.37,3134185.33,3212415.13,3295688.42,3464903.81,3542896.52,3748410.65,4002885.69,0
项目名称01272,2019-04-29-0,21041.42,21041.42,21041.42,21046.42,21146.42,21207.42,21207.42,21207.42,21207.42,21212.42,21212.42,21212.42,0
项目名称01273,2021-07-05-2021-07-05,7233.59,7258.59,7540.59,7561.11,8065.21,8072.21,11784.58,11847.38,11870.39,11872.39,11947.39,12061.39,0
项目名称01274,2019-04-29-2019-04-29,73580.99,73651.99,73679,73742,73831.01,73857.01,73873.46,73887.46,73897.46,73915.46,74112.46,74251.46,0
项目名称01275,2021-07-15-2021-12-18,58878.24,59236.25,59728.06,60623.75,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01276,2019-04-29-2019-04-29,15088.51,15138.51,15139.51,15139.51,15139.51,15144.51,15144.51,15159.51,15159.51,15159.51,15179.51,15279.51,0
项目名称01277,2021-07-19-2022-01-21,35107.62,35274.02,35362.42,36410.79,36458.5,36689.29,36841.07,39955.29,40042.61,-99,-99,-99,0
项目名称01278,2019-08-15-0,404740.55,404799.57,404813.57,404821.57,404836.6,404841.6,404853.6,404857.91,404862.96,405016.76,405106.76,405136.76,0
项目名称01279,2019-04-30-2019-04-30,18599.87,18599.87,18613.01,18618.01,18618.01,18620.01,18631.42,18670.42,18670.42,18670.42,18687.08,18687.08,0
项目名称01280,2019-08-21-2022-02-19,9472.1,9472.1,9482.14,9516.24,9516.24,9517.46,9518.06,9518.09,9518.62,9518.64,9519.71,9520.21,0
项目名称01281,2021-08-02-2021-12-31,7720.48,7725.51,7826.54,8227.04,8227.14,8227.14,8339,8339.15,8400.45,8448.2,8448.53,8455.23,0
项目名称01282,2019-08-22-0,179564.77,179579.77,179584.77,179584.77,179585.77,179695.77,179695.77,179695.77,179695.77,179695.77,179695.77,179697.89,1
项目名称01283,2019-08-15-2022-02-08,15462890.42,15462892.83,15462909.34,15462914.75,15463004.75,15463011.45,15463127.05,15463199.45,15463272.13,15463276.96,15463283.56,15463289.02,0
项目名称01284,2021-08-03-2021-12-31,29792.94,29818.97,30006.34,30030.59,30282.69,30292.9,-99,-99,-99,-99,-99,-99,0
项目名称01285,2019-05-01-0,6390.85,6390.85,6390.85,6390.85,6910.85,6910.85,6910.85,6910.85,6910.85,6910.85,6910.85,6910.85,0
项目名称01286,2019-08-23-2019-08-23,1.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
项目名称01287,2019-05-03-2021-12-30,89194.51,89200.51,89200.51,89201.01,89201.01,89202.01,89203.01,89209.01,89209.57,89209.78,89231.28,89232.28,0
项目名称01288,2019-08-30-2021-12-31,34295.8,34362.4,34467.5,34507.51,34570.51,34571.69,-99,-99,-99,34578.86,34942.59,35083.9,0
项目名称01289,2019-09-20-0,2274.18,2276.18,2276.18,2276.18,2276.18,2286.18,2286.18,2286.18,2286.18,2286.18,2287.18,2797.18,0
项目名称01290,2019-08-18-2022-01-19,56143.96,56168.76,56169.76,56171.76,56172.76,56172.76,56172.76,56173.76,56173.77,-99,-99,-99,0
项目名称01291,2019-09-20-0,860.62,861.62,877.62,897.62,897.62,897.62,897.62,997.62,997.62,998.62,1038.62,1038.62,0
项目名称01292,2019-09-24-0,258.12,258.12,258.12,259.12,259.12,259.12,259.12,259.12,259.12,262.12,262.12,272.12,0
项目名称01293,2019-08-19-0,1441.98,1441.98,1441.98,1441.98,1441.98,1443.66,1453.66,1453.66,1503.66,1503.66,1520.66,1525.66,0
项目名称01294,2019-10-10-0,196.47,196.47,196.47,196.47,196.47,196.47,196.47,196.6,196.6,196.6,196.6,196.6,0
项目名称01295,2019-08-08-2019-08-08,1723631.28,1726122.28,1728561.6,1731440.79,1733395.67,1735773.27,-99,-99,1737693.3,1739793.64,1742465.13,1744370.87,0
项目名称01296,2019-08-19-0,1509813.85,1509848.85,1509888.9,1509930.9,1509965.9,1509991.9,1510021.9,1510058.9,1510121.9,1510151.9,1510191.9,1510821.9,0
项目名称01297,2019-10-11-0,198,198,198,199,199,199,199,199,199,199,199,199,0
项目名称01298,2019-08-12-2021-12-31,74682.86,74692.36,74701.53,74904.03,74917.03,74928.03,-99,-99,-99,-99,-99,-99,0
项目名称01299,2019-10-17-2019-10-17,1170.29,1216.29,1248.27,1274.91,1287.57,1318.2,1331.52,1365.14,1406.78,1420.76,1563.06,1587.08,0
项目名称01300,2019-08-19-2019-08-19,39495.64,39495.64,39495.64,39495.64,39500.64,39500.64,39500.64,39604.84,39711.34,39911.34,39972.85,40272.85,0
项目名称01301,2019-08-12-2019-08-12,656588.86,656589.86,656699.54,656716.44,656722.44,656722.86,656926.77,657654.77,657666.57,657889.87,658010.87,658027.47,0
项目名称01302,2021-08-05-2021-08-05,392919.48,392958.48,393026.57,393069.68,393086.68,393120.48,393593.48,393741.26,394285.36,394396.07,400291.4,400945.87,0
项目名称01303,2021-08-06-2022-01-24,82495.86,83602.98,83773.82,84127.42,84132.02,84147.23,86277.31,86322.24,86393.46,86561.67,-99,-99,0
项目名称01304,2021-08-10-2021-12-31,115019.36,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
项目名称01305,2019-05-06-0,6458.71,6458.71,6458.71,6473.85,6473.85,6473.85,6473.85,6484.85,6509.85,6519.86,6519.86,6519.86,0
项目名称01306,2021-08-13-2022-02-02,35863.71,36432.53,55784.5,57405.83,58754.87,79962.87,-99,-99,-99,-99,-99,-99,0
项目名称01307,2019-05-06-0,4953.82,4953.82,4953.82,4954.82,4974.82,4974.82,4974.82,4974.82,4975.32,4975.32,4975.32,4986.82,0
项目名称01308,2021-08-13-2022-02-03,42096.57,44559.84,47205.66,65117.05,90595.66,96451.62,105737.17,116252.23,124426.73,132668.29,141992.45,-99,0
项目名称01309,2019-12-06-2021-12-31,21328.47,21328.52,21541.52,21985.52,22256.52,23711.73,23936.23,23969.24,23970.77,23993.77,24210.85,24240.03,0
项目名称01310,2019-05-08-2019-05-08,11020272.08,11165222.08,11328277.08,11450447.08,11530407.08,11622007.08,11812492.08,11967102.08,12119627.08,12271912.08,12479457.08,12613197.08,0
项目名称01311,2021-08-13-2022-02-08,728858.15,840958.06,870749,873871.43,874840.07,876928.97,879441.15,881369.34,882522.31,884543.63,-99,-99,0
项目名称01312,2019-12-10-2021-12-31,73447.48,73528.05,73627.51,73687.43,73800.54,74835.54,-99,74940.64,75001.46,75202.87,75762.95,75906.73,1
项目名称01313,2019-05-13-2021-12-22,55788.2,57415.14,59094.58,61282.08,62827.01,237346.85,262149.53,262700.21,262920.77,263121.34,263268.34,263358.44,0
项目名称01314,2019-12-12-2019-12-12,1244721.01,1248470.37,1251484.74,1255090.79,1259507.51,1262569.39,1267373.78,1269960.3,1274241.85,1276403.13,1277786.53,1278614.66,0
项目名称01315,2019-05-27-2022-02-04,11881.39,11902.39,11903.42,11903.98,11916.2,12016.2,12017.26,12017.26,12018.83,12019.33,12019.33,-99,0
项目名称01316,2021-08-13-2022-02-11,109484.49,120435.69,146061.63,154576.65,159848.3,166059.01,170117.31,176848.22,189241.35,194517.99,217562.06,242993.01,0
项目名称01317,2019-12-12-2021-12-30,1276279.44,1276324.24,1276391.34,1276396.34,1276452.34,1276454.34,1276620.34,1276650.94,1276679.9,1276832.9,1276870.07,1277292.57,0
项目名称01318,2019-05-27-2022-06-30,178927.23,180002.92,180730.7,182023.27,182450.37,183731.41,184373.55,185440.27,185977.39,187220.43,187875.52,189615.41,0
项目名称01319,2021-08-14-2022-02-15,15294.32,15406.41,15557.97,16151.69,16158.8,16261.8,16291.51,16473.63,16801,16906.79,16999.72,17223.16,0
项目名称01320,2019-08-19-0,167713.38,167715.48,167716.68,167728.78,167735.23,167746.73,167767.33,167779.43,167781.53,167781.53,167896.08,167904.08,0
项目名称01321,2019-05-27-2019-05-27,506015.7,506752.06,507502.84,509534.17,509891.4,510551.07,510890.87,512748.7,513347.93,514067.93,534096.43,537467.03,1
项目名称01322,2021-08-15-2022-02-02,60577.94,60714.09,61007.32,61070.33,61313.99,61421.99,62235.59,62360.17,62630.53,62670.09,63203.01,-99,0
项目名称01323,2020-01-17-0,2069.06,2072.06,2172.06,2172.06,2172.06,2174.06,2174.06,2174.06,2174.06,2174.06,2174.06,2174.06,0
项目名称01324,2019-05-29-0,128551.79,128551.81,128631.81,128651.91,128651.91,128653.91,128654.91,128654.91,128657.91,128662.91,128664.91,128664.91,0
项目名称01325,2019-08-20-2021-11-25,342598.58,-99,-99,-99,-99,-99,-99,-99,-99,-99,342608.64,342638.7,0
项目名称01326,2021-08-16-2021-12-31,48979.49,48982.67,49013.68,49014.87,49014.88,49044.88,-99,-99,-99,-99,-99,-99,0
项目名称01327,2020-01-23-0,3695.67,3832.67,3850.17,3860.17,4041.17,4048.17,-99,-99,4049.17,4049.17,4050.17,4060.17,0
项目名称01328,2019-05-30-2022-02-16,28018.29,28547.39,28583.39,28630.89,28850.89,28850.89,29058.89,29653.57,30275.07,30297.14,30307.64,30327.72,0
项目名称01329,2019-08-20-2019-08-20,6922.67,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
项目名称01330,2020-02-01-2020-02-01,999285.21,999348.88,999423.43,999491.07,999550.26,-99,-99,-99,-99,-99,-99,-99,0
项目名称01331,2019-05-30-2019-05-30,756509.9,761509.9,761509.9,763909.9,763909.9,766309.9,766309.9,768709.9,771109.9,771109.9,771109.9,771109.9,0
项目名称01332,2019-08-20-2019-08-20,25227.73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01333,2020-02-20-2021-11-30,58756.55,58756.55,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01334,2019-08-20-2019-08-20,148387.21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01335,2019-08-20-2019-08-20,54534.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01336,2019-08-20-2019-08-20,3515.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01337,2019-08-20-2019-08-20,58646.42,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01338,2021-08-16-0,203074.72,203446.74,203635.26,203844.27,204057.37,204313.29,-99,-99,-99,-99,-99,-99,0
项目名称01339,2019-08-20-2019-08-20,40857.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01340,2021-08-19-2021-08-19,11681.14,11732.14,11853.44,11913.44,11914.44,11945.44,-99,-99,-99,11955.44,12065.44,12126.44,0
项目名称01341,2019-08-20-2019-08-20,5916.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01342,2021-08-19-2022-02-15,289335.32,294074.64,300094.96,309808.44,311775.13,319529.31,322828.96,325481.97,334388.45,336022.25,-99,-99,0
项目名称01343,2021-08-19-0,351294.44,351294.44,358499.99,358696.61,358696.62,358697.62,358719.12,358719.12,358719.12,358719.12,358719.12,358739.12,0
项目名称01344,2021-08-19-0,47219.34,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01345,2019-06-04-2022-02-19,11547.72,11549.72,11560.72,11561.28,11561.28,11567.29,11567.35,11567.35,11567.87,11567.94,331792.44,331797.44,0
项目名称01346,2021-08-19-0,3762.16,3793.16,3846.22,3848.72,3852.22,3859.22,3872,3878,3899.5,3949.5,3951.5,3953.5,0
项目名称01347,2019-06-11-2019-06-11,77537.55,77537.55,77537.55,77542.55,77542.55,77542.55,77542.55,77542.55,77542.55,77542.55,77552.55,77552.55,0
项目名称01348,2021-08-19-2021-12-31,190822.56,191156.52,191321.69,192456.01,192528.02,192690.17,192911.26,192986.86,193227.28,193363.34,194033.77,194696.07,0
项目名称01349,2019-06-11-0,6177.79,6183.85,6203.85,6208.85,6208.85,6215.85,6215.85,6235.85,6250.85,6266.85,6286.85,6291,0
项目名称01350,2020-03-05-0,216.46,216.46,216.46,220.46,220.46,220.47,220.97,220.97,221.47,221.47,221.47,322.04,1
项目名称01351,2021-08-19-2021-08-19,27879.39,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01352,2019-06-11-0,10523.75,10524.75,10533.83,10540.83,10541.93,10542.93,10592.93,10756.13,10760.13,11277.23,11366.23,11481.23,0
项目名称01353,2021-08-19-0,126790.98,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01354,2019-06-12-2019-06-12,114458.67,114458.67,114458.67,114463.67,114464.67,114464.67,114464.67,114464.67,114464.67,114464.67,114467.67,114473.67,0
项目名称01355,2021-08-19-2021-08-19,43624.28,44030.28,44275.28,44529.28,44607.58,44801.78,44809.98,44939.98,45009.49,45068.99,-99,-99,0
项目名称01356,2020-03-19-0,12524.12,12534.12,12559.12,12566.12,12572.12,12578.12,12583.12,12591.12,12598.12,12615.12,12622.12,12649.12,0
项目名称01357,2019-06-17-2019-06-17,272.74,313.74,342.55,352.55,362.55,369.21,369.21,369.21,369.22,371.34,371.35,371.35,0
项目名称01358,2019-08-20-2019-08-20,75625.51,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
项目名称01359,2019-08-20-2019-08-20,78688.28,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01360,2019-06-18-2021-11-22,29827.51,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01361,2019-08-15-2022-02-01,544144.09,546773.44,547355.09,547876.75,547983.6,550807.59,551749.44,552808.48,554293.9,555595.4,558111.59,559796.75,0
项目名称01362,2020-03-27-2020-03-27,137304.1,137496.1,137524.86,137558.8,137598.4,137624.7,137804.16,137829.66,137999.11,138023.51,138213.17,138232.6,0
项目名称01363,2019-08-20-2019-08-20,14643.67,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01364,2019-06-18-2022-02-02,330106.67,330277.48,330279.48,330280.48,330880.48,331080.48,331080.48,331500.48,332100.98,332301.48,332301.48,-99,0
项目名称01365,2020-03-30-2020-03-30,41936.48,41954.48,41995.48,42057.88,42072.88,42086.88,-99,-99,-99,-99,-99,-99,0
项目名称01366,2019-08-20-2019-08-20,2253.82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01367,2019-08-15-0,61378.91,61398.91,61403.91,61403.91,61403.91,61403.91,61954.91,61954.91,61954.91,61954.91,61974.91,61974.91,0
项目名称01368,2020-04-01-2021-12-22,339553.99,340353.4,341487.39,343378.06,344232.07,344839.77,346501.12,350091.66,354476.63,355558.42,361054.57,365770.8,0
项目名称01369,2019-08-20-2019-08-20,29146.68,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01370,2021-08-19-2021-08-19,894.44,909.44,917.44,926.44,927.44,939.44,-99,-99,-99,942.94,992.96,1042.96,0
项目名称01371,2019-08-15-0,56610.98,56610.98,56615.98,56615.98,56615.98,56615.98,56615.98,56641.02,56641.02,56641.02,56641.02,56641.02,0
项目名称01372,2020-04-03-0,16282.73,16358.43,16494.15,16607.78,16663.98,16800.14,-99,-99,-99,-99,-99,-99,0
项目名称01373,2019-08-20-2019-08-20,12493.93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01374,2021-08-19-2021-08-19,512.1,513.1,514.1,516.1,519.1,527.1,-99,-99,-99,527.1,528.1,596.6,1
项目名称01375,2019-08-16-0,136656,136662,136692,136748.49,136800.49,136833.93,-99,-99,-99,-99,-99,-99,0
项目名称01376,2021-08-19-2021-08-19,861.72,868.72,940.72,952.72,960.75,1468.88,-99,-99,1478.88,1517.4,1527.4,1551.2,1
项目名称01377,2019-08-20-2019-08-20,392.17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
项目名称01378,2019-08-16-0,52815.83,53905.91,54450.06,55298.06,55556.06,55647.06,-99,-99,-99,-99,-99,-99,0
项目名称01379,2021-08-19-2021-08-19,149.99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01380,2019-08-20-2019-08-20,8608.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01381,2019-08-18-0,301426.6,301426.6,301431.6,301431.6,301431.6,301431.6,301431.6,301431.6,301431.6,301431.6,301431.6,301431.6,0
项目名称01382,2021-08-20-2021-08-20,60919.97,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01383,2019-08-20-2019-08-20,22814.69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01384,2019-08-18-0,83453.12,84632.12,84637.32,87441,88043,88263,88263.92,88263.92,88304.92,89636.92,89646.92,89646.92,0
项目名称01385,2021-08-20-0,52960.09,53505.75,53629.75,75290.86,80020.93,85441.09,-99,-99,-99,-99,-99,-99,0
项目名称01386,2019-08-20-2019-08-20,12101.11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称01387,2021-08-20-0,47022.88,47954.46,48006.56,48028.8,48109.2,48202.3,48276.6,48425.2,48476.06,48502.24,48678.56,48719.06,0
